unix,date,symbol,open,high,low,close,volume ETH,volume USDT,tradecount
1620802800000,2021-05-12 07:00:00,ETH/USDT,4294.47000000,4332.82000000,4285.08000000,4306.42000000,26931.98446000,116088124.88714960,56849
1620799200000,2021-05-12 06:00:00,ETH/USDT,4327.31000000,4370.00000000,4281.94000000,4293.84000000,56258.21238000,243471352.70703360,99636
1620795600000,2021-05-12 05:00:00,ETH/USDT,4300.80000000,4340.00000000,4297.42000000,4327.30000000,45612.27896000,197174345.39866060,108516
1620792000000,2021-05-12 04:00:00,ETH/USDT,4332.12000000,4348.00000000,4273.35000000,4300.80000000,49459.61478000,213032403.54528030,117963
1620788400000,2021-05-12 03:00:00,ETH/USDT,4268.51000000,4351.85000000,4246.16000000,4332.81000000,62295.95735000,267402224.71704840,135247
1620784800000,2021-05-12 02:00:00,ETH/USDT,4176.00000000,4268.52000000,4165.11000000,4268.52000000,57847.54735000,244595079.99394300,127762
1620781200000,2021-05-12 01:00:00,ETH/USDT,4195.32000000,4195.60000000,4146.62000000,4176.00000000,28653.02915000,119461117.02488770,53206
1620777600000,2021-05-12 00:00:00,ETH/USDT,4173.46000000,4198.00000000,4149.05000000,4195.32000000,38277.99298000,159691498.75256320,77073
1620774000000,2021-05-11 23:00:00,ETH/USDT,4127.02000000,4180.22000000,4121.46000000,4173.45000000,35602.35675000,147673771.55099760,68206
1620770400000,2021-05-11 22:00:00,ETH/USDT,4120.69000000,4138.94000000,4092.59000000,4127.03000000,27853.68121000,114750364.76851030,52628
1620766800000,2021-05-11 21:00:00,ETH/USDT,4134.79000000,4151.88000000,4080.00000000,4120.70000000,34137.78389000,140766491.79459510,113582
1620763200000,2021-05-11 20:00:00,ETH/USDT,4067.00000000,4135.84000000,4041.43000000,4134.79000000,33704.06505000,138111087.91708320,90183
1620759600000,2021-05-11 19:00:00,ETH/USDT,4055.99000000,4075.40000000,4032.45000000,4067.06000000,20247.48966000,82042717.30983570,62753
1620756000000,2021-05-11 18:00:00,ETH/USDT,4034.59000000,4097.00000000,4028.52000000,4055.98000000,39550.04950000,160694584.82114020,80237
1620752400000,2021-05-11 17:00:00,ETH/USDT,4012.35000000,4053.54000000,4005.16000000,4034.59000000,31584.61139000,127285196.88870890,54194
1620748800000,2021-05-11 16:00:00,ETH/USDT,4021.00000000,4079.00000000,3990.00000000,4012.56000000,58523.96869000,236389046.27306030,131547
1620745200000,2021-05-11 15:00:00,ETH/USDT,3978.86000000,4035.00000000,3962.47000000,4020.99000000,42237.29506000,169180627.63987610,73397
1620741600000,2021-05-11 14:00:00,ETH/USDT,3975.96000000,4015.00000000,3943.69000000,3978.85000000,37824.78262000,150206337.37217400,66095
1620738000000,2021-05-11 13:00:00,ETH/USDT,3968.27000000,3991.57000000,3893.77000000,3975.97000000,56966.03459000,224426603.08078460,92629
1620734400000,2021-05-11 12:00:00,ETH/USDT,3972.16000000,3980.00000000,3905.08000000,3968.27000000,58002.34439000,228834868.81964030,104689
1620730800000,2021-05-11 11:00:00,ETH/USDT,4039.40000000,4069.55000000,3961.42000000,3971.98000000,38949.46880000,156323802.00424520,104286
1620727200000,2021-05-11 10:00:00,ETH/USDT,4013.69000000,4084.13000000,4003.00000000,4039.40000000,50297.81696000,203444437.04267780,119626
1620723600000,2021-05-11 09:00:00,ETH/USDT,3920.32000000,4023.35000000,3918.00000000,4013.01000000,53653.38431000,213104097.47169160,118176
1620720000000,2021-05-11 08:00:00,ETH/USDT,3961.68000000,3972.00000000,3901.59000000,3920.57000000,38729.43293000,152356591.59117140,74856
1620716400000,2021-05-11 07:00:00,ETH/USDT,3943.26000000,3967.00000000,3918.00000000,3961.68000000,32839.17727000,129573611.39395030,62580
1620712800000,2021-05-11 06:00:00,ETH/USDT,3876.91000000,3962.20000000,3871.00000000,3943.29000000,36788.68584000,144585102.67879860,75659
1620709200000,2021-05-11 05:00:00,ETH/USDT,3907.36000000,3939.75000000,3842.22000000,3877.47000000,40074.74115000,156068061.99670770,79982
1620705600000,2021-05-11 04:00:00,ETH/USDT,3855.53000000,3919.00000000,3832.35000000,3907.36000000,42546.37789000,165212394.42412190,124044
1620702000000,2021-05-11 03:00:00,ETH/USDT,3819.60000000,3868.00000000,3771.64000000,3855.52000000,62335.15580000,238171044.17438920,130501
1620698400000,2021-05-11 02:00:00,ETH/USDT,3901.50000000,3920.27000000,3810.00000000,3819.13000000,55692.22195000,214870395.80835320,104693
1620694800000,2021-05-11 01:00:00,ETH/USDT,3856.28000000,3926.93000000,3805.00000000,3901.50000000,70009.33601000,271464433.83373240,138733
1620691200000,2021-05-11 00:00:00,ETH/USDT,3946.63000000,4030.49000000,3850.00000000,3856.43000000,97776.84232000,384724560.93254150,167701
1620687600000,2021-05-10 23:00:00,ETH/USDT,4030.81000000,4030.81000000,3883.99000000,3945.88000000,59990.33500000,237086445.61071670,116641
1620684000000,2021-05-10 22:00:00,ETH/USDT,4013.67000000,4059.67000000,3974.45000000,4030.81000000,59764.62944000,240327369.80900140,133426
1620680400000,2021-05-10 21:00:00,ETH/USDT,3903.38000000,4030.00000000,3865.64000000,4013.66000000,64837.77492000,257040467.84123160,183671
1620676800000,2021-05-10 20:00:00,ETH/USDT,3990.18000000,3991.28000000,3650.00000000,3903.38000000,239630.39864000,925604700.16579130,422662
1620673200000,2021-05-10 19:00:00,ETH/USDT,4130.98000000,4155.00000000,3968.60000000,3991.12000000,79029.94878000,321255016.75517430,168627
1620669600000,2021-05-10 18:00:00,ETH/USDT,4140.41000000,4167.69000000,4108.54000000,4131.49000000,43010.37212000,177916359.34960260,82837
1620666000000,2021-05-10 17:00:00,ETH/USDT,4133.47000000,4193.00000000,4120.00000000,4140.44000000,48421.04916000,201259011.43838870,109601
1620662400000,2021-05-10 16:00:00,ETH/USDT,4155.88000000,4208.00000000,4132.01000000,4133.46000000,73406.44079000,306753991.28627930,145652
1620658800000,2021-05-10 15:00:00,ETH/USDT,4038.18000000,4169.53000000,4025.94000000,4156.37000000,72073.21792000,296044408.71080980,126129
1620655200000,2021-05-10 14:00:00,ETH/USDT,4122.80000000,4136.39000000,4037.50000000,4038.18000000,71058.45334000,290453363.14600190,117173
1620651600000,2021-05-10 13:00:00,ETH/USDT,4125.48000000,4160.00000000,4103.00000000,4123.04000000,60687.37725000,250815224.75936340,109262
1620648000000,2021-05-10 12:00:00,ETH/USDT,4066.18000000,4141.00000000,4045.47000000,4125.70000000,57520.72371000,236332126.92608060,113243
1620644400000,2021-05-10 11:00:00,ETH/USDT,4035.88000000,4088.43000000,3979.00000000,4066.18000000,71663.82048000,289045411.56352990,140658
1620640800000,2021-05-10 10:00:00,ETH/USDT,4104.80000000,4117.30000000,4017.65000000,4035.88000000,50471.10818000,205399529.04948460,102286
1620637200000,2021-05-10 09:00:00,ETH/USDT,4164.63000000,4168.71000000,4089.00000000,4104.80000000,55291.07044000,227691167.64962800,102465
1620633600000,2021-05-10 08:00:00,ETH/USDT,4105.90000000,4165.99000000,4053.15000000,4164.83000000,52649.43484000,216299397.42914970,136175
1620630000000,2021-05-10 07:00:00,ETH/USDT,4113.08000000,4141.00000000,4092.46000000,4105.85000000,41441.45519000,170634199.98865920,113404
1620626400000,2021-05-10 06:00:00,ETH/USDT,4127.83000000,4138.06000000,4092.35000000,4113.02000000,34896.02192000,143671892.28222570,70846
1620622800000,2021-05-10 05:00:00,ETH/USDT,4094.28000000,4142.85000000,4070.42000000,4127.82000000,64863.71841000,266548605.70416970,125876
1620619200000,2021-05-10 04:00:00,ETH/USDT,4054.57000000,4095.74000000,4029.12000000,4094.29000000,46931.95900000,190637331.27277250,86214
1620615600000,2021-05-10 03:00:00,ETH/USDT,3974.53000000,4073.34000000,3973.92000000,4054.58000000,79930.06192000,321561909.27517040,160354
1620612000000,2021-05-10 02:00:00,ETH/USDT,3928.23000000,3979.00000000,3928.22000000,3974.73000000,28600.37208000,113125814.60632650,55438
1620608400000,2021-05-10 01:00:00,ETH/USDT,3909.44000000,3949.52000000,3885.91000000,3928.23000000,25387.80134000,99355073.42462700,50647
1620604800000,2021-05-10 00:00:00,ETH/USDT,3923.95000000,3932.64000000,3891.85000000,3909.44000000,24340.38125000,95118967.36720260,59846
1620601200000,2021-05-09 23:00:00,ETH/USDT,3885.63000000,3932.79000000,3880.90000000,3923.95000000,20852.06710000,81460231.49323210,42798
1620597600000,2021-05-09 22:00:00,ETH/USDT,3905.00000000,3911.74000000,3867.32000000,3885.55000000,23083.30943000,89869533.38242580,73842
1620594000000,2021-05-09 21:00:00,ETH/USDT,3904.41000000,3941.73000000,3896.22000000,3904.87000000,19743.25480000,77344592.61291780,93940
1620590400000,2021-05-09 20:00:00,ETH/USDT,3862.94000000,3915.00000000,3853.74000000,3904.99000000,25287.04547000,98344323.76804880,77321
1620586800000,2021-05-09 19:00:00,ETH/USDT,3899.33000000,3906.79000000,3841.19000000,3862.96000000,29852.88116000,115560941.67449800,101674
1620583200000,2021-05-09 18:00:00,ETH/USDT,3911.93000000,3928.74000000,3880.32000000,3899.32000000,24159.78852000,94313075.58145220,78319
1620579600000,2021-05-09 17:00:00,ETH/USDT,3925.56000000,3938.23000000,3883.00000000,3911.79000000,28604.59906000,111845201.16144740,81318
1620576000000,2021-05-09 16:00:00,ETH/USDT,3878.76000000,3970.00000000,3878.21000000,3925.56000000,69237.71064000,272263009.91968970,129963
1620572400000,2021-05-09 15:00:00,ETH/USDT,3836.63000000,3880.94000000,3813.82000000,3878.46000000,34803.34996000,134023197.49139750,86902
1620568800000,2021-05-09 14:00:00,ETH/USDT,3833.40000000,3855.28000000,3788.28000000,3836.64000000,38818.10160000,148438484.11814770,107602
1620565200000,2021-05-09 13:00:00,ETH/USDT,3747.96000000,3839.43000000,3744.43000000,3833.63000000,53444.94956000,202773208.51674900,127032
1620561600000,2021-05-09 12:00:00,ETH/USDT,3851.98000000,3859.69000000,3726.08000000,3747.96000000,101174.70962000,384397596.00809100,172537
1620558000000,2021-05-09 11:00:00,ETH/USDT,3915.70000000,3928.41000000,3851.40000000,3851.98000000,33045.97247000,128685092.78163670,86070
1620554400000,2021-05-09 10:00:00,ETH/USDT,3908.65000000,3923.36000000,3855.00000000,3915.70000000,44920.75806000,174570466.05333690,89624
1620550800000,2021-05-09 09:00:00,ETH/USDT,3921.48000000,3937.54000000,3874.08000000,3908.64000000,51970.43286000,203104847.56386080,98910
1620547200000,2021-05-09 08:00:00,ETH/USDT,3937.62000000,3966.57000000,3907.07000000,3921.49000000,46316.62650000,182431130.33879480,77048
1620543600000,2021-05-09 07:00:00,ETH/USDT,3962.01000000,3983.65000000,3928.64000000,3937.76000000,37348.36907000,147734452.57463700,82193
1620540000000,2021-05-09 06:00:00,ETH/USDT,3918.38000000,3982.26000000,3902.50000000,3961.57000000,48303.80206000,191074465.92171810,95049
1620536400000,2021-05-09 05:00:00,ETH/USDT,3897.23000000,3938.32000000,3877.06000000,3918.38000000,39967.52541000,156638736.94845600,83705
1620532800000,2021-05-09 04:00:00,ETH/USDT,3870.09000000,3913.69000000,3819.99000000,3896.88000000,72557.33023000,280451083.16835740,148277
1620529200000,2021-05-09 03:00:00,ETH/USDT,3876.94000000,3958.00000000,3870.00000000,3870.09000000,55360.56714000,216995976.42078490,103836
1620525600000,2021-05-09 02:00:00,ETH/USDT,3883.56000000,3883.85000000,3853.72000000,3876.94000000,21957.06595000,84920408.48191620,45069
1620522000000,2021-05-09 01:00:00,ETH/USDT,3835.21000000,3893.54000000,3815.02000000,3883.55000000,33231.10213000,128420555.27829050,94208
1620518400000,2021-05-09 00:00:00,ETH/USDT,3910.26000000,3912.45000000,3827.00000000,3835.21000000,46359.68940000,179378431.40382110,112066
1620514800000,2021-05-08 23:00:00,ETH/USDT,3875.79000000,3911.52000000,3841.18000000,3910.26000000,35582.69613000,137831144.86929670,72183
1620511200000,2021-05-08 22:00:00,ETH/USDT,3899.99000000,3958.33000000,3837.37000000,3875.79000000,93463.36344000,365120660.44665480,186750
1620507600000,2021-05-08 21:00:00,ETH/USDT,3845.28000000,3900.00000000,3837.77000000,3899.68000000,38457.98512000,148891424.30651720,103330
1620504000000,2021-05-08 20:00:00,ETH/USDT,3811.84000000,3864.31000000,3801.19000000,3845.28000000,40284.45920000,154685044.04401060,85101
1620500400000,2021-05-08 19:00:00,ETH/USDT,3815.16000000,3831.00000000,3774.44000000,3811.84000000,36251.34861000,138026112.86160110,122495
1620496800000,2021-05-08 18:00:00,ETH/USDT,3833.74000000,3847.00000000,3800.68000000,3815.15000000,48108.72295000,183861096.54695560,114754
1620493200000,2021-05-08 17:00:00,ETH/USDT,3780.80000000,3838.36000000,3760.55000000,3833.52000000,84125.21002000,320249158.16505880,182701
1620489600000,2021-05-08 16:00:00,ETH/USDT,3632.01000000,3830.00000000,3631.75000000,3780.80000000,145589.36493000,546126072.02426010,272389
1620486000000,2021-05-08 15:00:00,ETH/USDT,3669.47000000,3680.12000000,3605.18000000,3631.16000000,78462.39920000,286279880.84286260,130051
1620482400000,2021-05-08 14:00:00,ETH/USDT,3644.12000000,3676.29000000,3640.82000000,3669.12000000,63028.20387000,230475266.00523960,111247
1620478800000,2021-05-08 13:00:00,ETH/USDT,3562.98000000,3651.80000000,3555.17000000,3644.12000000,84398.83828000,304661675.62974260,136686
1620475200000,2021-05-08 12:00:00,ETH/USDT,3540.54000000,3572.41000000,3526.38000000,3562.97000000,33648.95827000,119426781.26880640,49481
1620471600000,2021-05-08 11:00:00,ETH/USDT,3535.52000000,3550.00000000,3523.03000000,3540.24000000,23644.97329000,83651950.79589210,35174
1620468000000,2021-05-08 10:00:00,ETH/USDT,3562.54000000,3567.57000000,3525.00000000,3535.53000000,27332.18093000,96977307.95484810,40035
1620464400000,2021-05-08 09:00:00,ETH/USDT,3556.13000000,3573.93000000,3536.84000000,3562.54000000,35957.33563000,127684124.87546040,46527
1620460800000,2021-05-08 08:00:00,ETH/USDT,3527.87000000,3584.00000000,3525.21000000,3556.13000000,53602.06582000,190518991.13458810,101990
1620457200000,2021-05-08 07:00:00,ETH/USDT,3522.14000000,3546.89000000,3506.22000000,3527.87000000,34806.71962000,122776121.02394110,63310
1620453600000,2021-05-08 06:00:00,ETH/USDT,3535.40000000,3541.32000000,3507.90000000,3522.14000000,28976.64215000,102100316.10334390,43185
1620450000000,2021-05-08 05:00:00,ETH/USDT,3562.84000000,3564.45000000,3527.08000000,3535.39000000,29096.58138000,103008953.25240680,40525
1620446400000,2021-05-08 04:00:00,ETH/USDT,3531.64000000,3580.00000000,3524.00000000,3562.84000000,32273.59189000,114954224.29237580,54261
1620442800000,2021-05-08 03:00:00,ETH/USDT,3531.40000000,3542.85000000,3522.04000000,3532.10000000,13872.96205000,48995058.76176690,25396
1620439200000,2021-05-08 02:00:00,ETH/USDT,3528.25000000,3548.17000000,3509.86000000,3531.41000000,18587.65296000,65588961.23201780,31775
1620435600000,2021-05-08 01:00:00,ETH/USDT,3523.02000000,3556.77000000,3516.43000000,3528.17000000,21869.94819000,77345053.93354000,45417
1620432000000,2021-05-08 00:00:00,ETH/USDT,3479.79000000,3524.00000000,3449.27000000,3523.02000000,29045.34459000,101662383.55120680,52204
1620428400000,2021-05-07 23:00:00,ETH/USDT,3442.19000000,3489.00000000,3438.59000000,3479.53000000,19900.24004000,69083570.96190330,39117
1620424800000,2021-05-07 22:00:00,ETH/USDT,3475.83000000,3499.00000000,3421.11000000,3443.00000000,38829.22486000,134021022.43370910,69279
1620421200000,2021-05-07 21:00:00,ETH/USDT,3497.17000000,3497.80000000,3455.70000000,3475.89000000,21439.49414000,74568224.95535210,54555
1620417600000,2021-05-07 20:00:00,ETH/USDT,3512.59000000,3525.62000000,3476.04000000,3497.20000000,18632.39404000,65333409.68760840,39687
1620414000000,2021-05-07 19:00:00,ETH/USDT,3525.90000000,3533.76000000,3498.28000000,3512.59000000,22844.22755000,80264083.23630690,44498
1620410400000,2021-05-07 18:00:00,ETH/USDT,3534.77000000,3538.14000000,3512.62000000,3526.06000000,21372.58039000,75349610.18548040,40166
1620406800000,2021-05-07 17:00:00,ETH/USDT,3546.62000000,3570.00000000,3522.00000000,3534.76000000,27228.96488000,96639509.18470030,48085
1620403200000,2021-05-07 16:00:00,ETH/USDT,3560.93000000,3587.00000000,3532.03000000,3546.44000000,54145.52230000,192614338.88677950,100605
1620399600000,2021-05-07 15:00:00,ETH/USDT,3503.21000000,3570.00000000,3495.46000000,3560.93000000,46556.39461000,164466365.80620140,86806
1620396000000,2021-05-07 14:00:00,ETH/USDT,3494.99000000,3506.00000000,3472.00000000,3503.21000000,30274.21500000,105631004.86541770,68030
1620392400000,2021-05-07 13:00:00,ETH/USDT,3493.47000000,3515.00000000,3477.81000000,3494.99000000,32538.11928000,113852169.65606090,61420
1620388800000,2021-05-07 12:00:00,ETH/USDT,3442.93000000,3498.70000000,3423.00000000,3493.46000000,38576.52852000,133548841.57211090,64981
1620385200000,2021-05-07 11:00:00,ETH/USDT,3448.00000000,3468.88000000,3425.13000000,3443.48000000,19765.48038000,68178731.92617130,38877
1620381600000,2021-05-07 10:00:00,ETH/USDT,3462.98000000,3475.90000000,3446.85000000,3447.89000000,20650.76849000,71545233.40591990,36297
1620378000000,2021-05-07 09:00:00,ETH/USDT,3434.59000000,3471.15000000,3431.23000000,3462.98000000,24086.68711000,83070503.41116880,41341
1620374400000,2021-05-07 08:00:00,ETH/USDT,3434.09000000,3443.32000000,3408.04000000,3434.88000000,22535.80476000,77201048.07544290,43060
1620370800000,2021-05-07 07:00:00,ETH/USDT,3439.73000000,3480.00000000,3422.56000000,3434.17000000,32519.96382000,112279210.07251890,55280
1620367200000,2021-05-07 06:00:00,ETH/USDT,3413.39000000,3448.00000000,3398.00000000,3439.72000000,29291.19053000,100558176.30755490,42294
1620363600000,2021-05-07 05:00:00,ETH/USDT,3420.93000000,3425.92000000,3397.96000000,3413.24000000,21069.99184000,71932561.61732850,37080
1620360000000,2021-05-07 04:00:00,ETH/USDT,3424.00000000,3425.00000000,3353.23000000,3420.93000000,50726.60739000,171878383.04924490,83085
1620356400000,2021-05-07 03:00:00,ETH/USDT,3432.27000000,3448.03000000,3398.29000000,3424.01000000,39880.69356000,136549002.62653930,72128
1620352800000,2021-05-07 02:00:00,ETH/USDT,3460.31000000,3473.72000000,3401.06000000,3432.27000000,45649.57802000,156894245.59983970,89333
1620349200000,2021-05-07 01:00:00,ETH/USDT,3493.79000000,3505.55000000,3450.00000000,3460.32000000,38386.40456000,133289353.21386540,56292
1620345600000,2021-05-07 00:00:00,ETH/USDT,3489.74000000,3536.18000000,3458.00000000,3493.86000000,43643.57174000,152992067.73242110,70236
1620342000000,2021-05-06 23:00:00,ETH/USDT,3530.18000000,3531.83000000,3480.22000000,3489.73000000,29256.25243000,102461887.31870600,57540
1620338400000,2021-05-06 22:00:00,ETH/USDT,3516.99000000,3541.15000000,3502.55000000,3530.18000000,31514.31374000,111050978.85268850,58022
1620334800000,2021-05-06 21:00:00,ETH/USDT,3464.70000000,3520.11000000,3458.00000000,3516.43000000,25509.82955000,89054312.81325250,52384
1620331200000,2021-05-06 20:00:00,ETH/USDT,3482.06000000,3490.44000000,3434.55000000,3464.71000000,31273.02950000,108128940.80559150,75106
1620327600000,2021-05-06 19:00:00,ETH/USDT,3457.15000000,3500.10000000,3407.58000000,3482.07000000,60915.83028000,210254157.78565420,107067
1620324000000,2021-05-06 18:00:00,ETH/USDT,3543.44000000,3553.54000000,3400.20000000,3457.20000000,86073.77905000,299560773.01366970,155700
1620320400000,2021-05-06 17:00:00,ETH/USDT,3538.72000000,3593.24000000,3538.00000000,3543.44000000,34590.57352000,123561165.78185800,63389
1620316800000,2021-05-06 16:00:00,ETH/USDT,3551.26000000,3605.40000000,3527.97000000,3538.71000000,74428.71728000,266162042.22272080,131832
1620313200000,2021-05-06 15:00:00,ETH/USDT,3507.80000000,3577.76000000,3507.70000000,3551.25000000,75765.67253000,268573466.67209670,131943
1620309600000,2021-05-06 14:00:00,ETH/USDT,3481.48000000,3516.53000000,3460.00000000,3507.90000000,29288.29950000,102217473.65482680,52385
1620306000000,2021-05-06 13:00:00,ETH/USDT,3492.12000000,3494.10000000,3461.20000000,3481.47000000,33340.99501000,115985670.91710720,54104
1620302400000,2021-05-06 12:00:00,ETH/USDT,3523.28000000,3528.00000000,3476.49000000,3492.12000000,35472.85174000,124046605.20105020,57170
1620298800000,2021-05-06 11:00:00,ETH/USDT,3483.93000000,3525.21000000,3468.07000000,3523.15000000,29952.73730000,104823024.89997670,60818
1620295200000,2021-05-06 10:00:00,ETH/USDT,3459.31000000,3501.00000000,3440.13000000,3483.94000000,40364.16033000,140588928.56157890,68778
1620291600000,2021-05-06 09:00:00,ETH/USDT,3433.45000000,3469.07000000,3419.21000000,3459.31000000,20948.28052000,72235085.74805970,38437
1620288000000,2021-05-06 08:00:00,ETH/USDT,3439.14000000,3456.89000000,3422.64000000,3433.46000000,24234.18156000,83488610.67390920,60944
1620284400000,2021-05-06 07:00:00,ETH/USDT,3393.00000000,3445.71000000,3376.47000000,3439.20000000,26082.40267000,89137787.14959490,55991
1620280800000,2021-05-06 06:00:00,ETH/USDT,3451.18000000,3451.18000000,3382.00000000,3392.99000000,40222.89549000,137456060.13008540,63604
1620277200000,2021-05-06 05:00:00,ETH/USDT,3440.36000000,3464.33000000,3424.86000000,3451.19000000,24367.47012000,83970372.32888240,39259
1620273600000,2021-05-06 04:00:00,ETH/USDT,3469.17000000,3502.00000000,3431.70000000,3440.35000000,37826.63759000,131469733.02835290,51392
1620270000000,2021-05-06 03:00:00,ETH/USDT,3484.62000000,3484.63000000,3448.12000000,3469.18000000,22544.12146000,78096698.93596870,45477
1620266400000,2021-05-06 02:00:00,ETH/USDT,3474.98000000,3505.01000000,3460.55000000,3484.63000000,26698.86725000,93017667.32982280,41626
1620262800000,2021-05-06 01:00:00,ETH/USDT,3475.64000000,3495.62000000,3440.17000000,3475.07000000,32087.17081000,111252922.31791360,66018
1620259200000,2021-05-06 00:00:00,ETH/USDT,3524.33000000,3539.20000000,3449.22000000,3475.65000000,47833.50783000,166833028.63389810,114123
1620255600000,2021-05-05 23:00:00,ETH/USDT,3521.03000000,3549.34000000,3494.09000000,3524.26000000,44992.65434000,158493364.96440810,70067
1620252000000,2021-05-05 22:00:00,ETH/USDT,3426.36000000,3537.13000000,3426.02000000,3521.40000000,88128.81398000,308169395.58755700,160019
1620248400000,2021-05-05 21:00:00,ETH/USDT,3459.06000000,3466.32000000,3420.00000000,3426.36000000,20072.44619000,69024894.89248270,46137
1620244800000,2021-05-05 20:00:00,ETH/USDT,3480.50000000,3484.88000000,3412.25000000,3459.32000000,40932.49635000,141610269.98822240,70801
1620241200000,2021-05-05 19:00:00,ETH/USDT,3416.62000000,3483.00000000,3415.63000000,3480.84000000,44763.03026000,154450006.62262140,79757
1620237600000,2021-05-05 18:00:00,ETH/USDT,3399.01000000,3420.00000000,3396.44000000,3416.62000000,27701.53462000,94491686.21450590,43986
1620234000000,2021-05-05 17:00:00,ETH/USDT,3451.88000000,3452.00000000,3395.06000000,3398.69000000,41738.91219000,142588533.91920660,115757
1620230400000,2021-05-05 16:00:00,ETH/USDT,3305.79000000,3456.30000000,3280.62000000,3451.87000000,97932.82622000,330852549.41922810,169798
1620226800000,2021-05-05 15:00:00,ETH/USDT,3341.13000000,3353.40000000,3296.27000000,3305.90000000,52384.89761000,174158857.53607080,79303
1620223200000,2021-05-05 14:00:00,ETH/USDT,3374.27000000,3385.03000000,3281.63000000,3341.08000000,77571.53060000,258046511.36000720,145379
1620219600000,2021-05-05 13:00:00,ETH/USDT,3369.99000000,3385.22000000,3356.59000000,3374.27000000,39416.43912000,132935531.56572370,72433
1620216000000,2021-05-05 12:00:00,ETH/USDT,3352.64000000,3388.58000000,3350.78000000,3369.98000000,40756.18157000,137361178.89650740,58196
1620212400000,2021-05-05 11:00:00,ETH/USDT,3381.53000000,3385.73000000,3339.31000000,3352.65000000,39624.37273000,132948074.70509550,57598
1620208800000,2021-05-05 10:00:00,ETH/USDT,3377.59000000,3407.63000000,3351.64000000,3381.52000000,61850.43675000,208728061.30999280,136669
1620205200000,2021-05-05 09:00:00,ETH/USDT,3352.29000000,3385.82000000,3322.74000000,3377.59000000,41116.99094000,137816924.63174600,75939
1620201600000,2021-05-05 08:00:00,ETH/USDT,3339.51000000,3379.51000000,3316.56000000,3352.27000000,48390.64924000,162147022.65185530,99703
1620198000000,2021-05-05 07:00:00,ETH/USDT,3264.03000000,3357.53000000,3247.33000000,3339.51000000,49699.55098000,164197799.17766520,100810
1620194400000,2021-05-05 06:00:00,ETH/USDT,3281.70000000,3283.07000000,3223.00000000,3264.40000000,36326.60157000,118002633.21272180,64920
1620190800000,2021-05-05 05:00:00,ETH/USDT,3262.35000000,3297.00000000,3241.50000000,3281.64000000,37513.31115000,122513598.04237430,72955
1620187200000,2021-05-05 04:00:00,ETH/USDT,3296.78000000,3323.76000000,3251.06000000,3262.35000000,41170.02297000,135600012.99668940,69753
1620183600000,2021-05-05 03:00:00,ETH/USDT,3316.95000000,3326.98000000,3265.00000000,3296.34000000,41076.35606000,135190951.01301140,110993
1620180000000,2021-05-05 02:00:00,ETH/USDT,3369.51000000,3371.77000000,3305.00000000,3317.00000000,32316.75933000,107909159.69105730,111735
1620176400000,2021-05-05 01:00:00,ETH/USDT,3310.46000000,3385.00000000,3309.78000000,3369.50000000,51419.84131000,172470132.52571610,91411
1620172800000,2021-05-05 00:00:00,ETH/USDT,3239.01000000,3336.64000000,3200.23000000,3310.46000000,77920.07980000,256287625.97669140,120322
1620169200000,2021-05-04 23:00:00,ETH/USDT,3311.82000000,3323.35000000,3216.47000000,3239.01000000,38476.47891000,126018570.36234570,105777
1620165600000,2021-05-04 22:00:00,ETH/USDT,3332.80000000,3350.00000000,3250.28000000,3311.84000000,49676.28206000,163404153.20094700,142402
1620162000000,2021-05-04 21:00:00,ETH/USDT,3402.89000000,3410.93000000,3323.20000000,3332.82000000,38581.45732000,129696348.77166760,78096
1620158400000,2021-05-04 20:00:00,ETH/USDT,3412.91000000,3429.31000000,3339.98000000,3403.00000000,55891.67776000,189470933.72357330,117348
1620154800000,2021-05-04 19:00:00,ETH/USDT,3381.23000000,3412.91000000,3351.81000000,3412.90000000,39735.98651000,134373259.63450340,71058
1620151200000,2021-05-04 18:00:00,ETH/USDT,3335.22000000,3398.12000000,3310.05000000,3381.45000000,62855.35269000,210857073.11899180,126058
1620147600000,2021-05-04 17:00:00,ETH/USDT,3266.60000000,3336.46000000,3257.73000000,3335.22000000,84003.14641000,277081027.90319310,173813
1620144000000,2021-05-04 16:00:00,ETH/USDT,3228.36000000,3293.15000000,3160.00000000,3267.18000000,154493.60583000,500488118.98566910,227455
1620140400000,2021-05-04 15:00:00,ETH/USDT,3370.61000000,3394.94000000,3213.35000000,3228.49000000,196030.28935000,645866589.65235180,350692
1620136800000,2021-05-04 14:00:00,ETH/USDT,3479.98000000,3492.00000000,3339.60000000,3370.61000000,132363.77641000,452756982.16883430,225413
1620133200000,2021-05-04 13:00:00,ETH/USDT,3484.27000000,3527.00000000,3450.00000000,3479.83000000,91370.59807000,318679060.23306510,158081
1620129600000,2021-05-04 12:00:00,ETH/USDT,3480.01000000,3492.77000000,3413.00000000,3484.36000000,83275.47101000,287417657.04208990,170415
1620126000000,2021-05-04 11:00:00,ETH/USDT,3435.70000000,3487.00000000,3382.29000000,3480.01000000,73167.35975000,252096851.11829370,161284
1620122400000,2021-05-04 10:00:00,ETH/USDT,3336.99000000,3438.00000000,3335.87000000,3435.88000000,69784.88367000,237235171.19219210,163381
1620118800000,2021-05-04 09:00:00,ETH/USDT,3304.07000000,3373.92000000,3303.92000000,3336.85000000,47158.25284000,157885899.11806340,114155
